,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
153,274,2023-03-27 20:35:08.819540,2023-03-27 20:35:28.673,19.6,0.051,0.209,0.008,19.85346,19.868,-0.01454000000000022,keda+keda
154,275,2023-03-27 20:35:09.831623,2023-03-27 20:35:12.794,22.5,0.050,0.102,0.010,2.962377,22.662000000000003,-19.699623000000003,keda+keda
155,276,2023-03-27 20:35:09.833144,2023-03-27 20:35:24.652,22.6,0.047,0.040,0.011,14.818856,22.698,-7.879144,keda+keda
156,277,2023-03-27 20:35:10.836644,2023-03-27 20:35:35.098,16.7,0.037,0.045,0.012,24.261356,16.794,7.467355999999999,keda+keda
157,278,2023-03-27 20:35:10.838264,2023-03-27 20:35:24.325,16.5,0.053,0.135,0.009,13.486736,16.697000000000003,-3.2102640000000022,keda+keda
158,279,2023-03-27 20:35:11.842494,2023-03-27 20:35:48.985,4.16,0.035,0.145,0.018,37.142506,4.358,32.784506,keda+keda
159,280,2023-03-27 20:35:11.844022,2023-03-27 20:35:28.821,14.2,0.042,0.066,0.012,16.976978,14.32,2.6569779999999987,keda+keda
160,281,2023-03-27 20:35:12.847949,2023-03-27 20:35:29.480,4.60,0.039,0.056,0.029,16.632051,4.723999999999999,11.908051,keda+keda
161,282,2023-03-27 20:35:12.849552,2023-03-27 20:35:17.438,10.0,0.042,0.038,0.009,4.588448,10.089,-5.500552000000001,keda+keda
162,283,2023-03-27 20:35:13.853935,2023-03-27 20:35:16.813,8.23,0.040,0.050,0.007,2.959065,8.327,-5.367935,keda+keda
163,284,2023-03-27 20:35:13.855529,2023-03-27 20:35:33.610,35.5,0.038,0.055,0.012,19.754471,35.605,-15.850528999999998,keda+keda
164,285,2023-03-27 20:35:14.870954,2023-03-27 20:35:49.165,19.5,0.044,0.061,0.011,34.294046,19.616,14.678046000000002,keda+keda
165,287,2023-03-27 20:35:15.876775,2023-03-27 20:35:35.494,33.9,0.055,0.066,0.011,19.617225,34.032000000000004,-14.414775000000002,keda+keda
166,288,2023-03-27 20:35:15.878355,2023-03-27 20:35:34.304,27.2,0.047,0.066,0.007,18.425645,27.32,-8.894355000000001,keda+keda
167,289,2023-03-27 20:35:16.882714,2023-03-27 20:35:31.357,18.1,0.063,0.037,0.012,14.474286,18.212,-3.7377140000000004,keda+keda
168,290,2023-03-27 20:35:16.884245,2023-03-27 20:35:35.293,25.3,0.165,0.116,0.014,18.408755,25.595,-7.1862449999999995,keda+keda
169,291,2023-03-27 20:35:17.888166,2023-03-27 20:35:20.831,31.5,0.260,0.049,0.017,2.942834,31.826,-28.883166,keda+keda
170,292,2023-03-27 20:35:17.889807,2023-03-27 20:35:21.018,26.5,0.103,0.090,0.008,3.128193,26.701,-23.572807,keda+keda
171,293,2023-03-27 20:35:18.894075,2023-03-27 20:35:35.392,30.9,0.056,0.046,0.007,16.497925,31.009,-14.511075000000002,keda+keda
172,294,2023-03-27 20:35:18.895640,2023-03-27 20:35:35.567,23.9,0.086,0.144,0.006,16.67136,24.135999999999996,-7.464639999999996,keda+keda
173,295,2023-03-27 20:35:19.912518,2023-03-27 20:35:27.264,18.0,0.048,0.154,0.012,7.351482,18.214,-10.862517999999998,keda+keda
174,297,2023-03-27 20:35:20.918342,2023-03-27 20:35:47.103,16.1,0.077,0.193,0.014,26.184658,16.384000000000004,9.800657999999995,keda+keda
175,298,2023-03-27 20:35:20.919875,2023-03-27 20:35:27.565,19.1,0.070,0.096,0.007,6.645125,19.273000000000003,-12.627875000000003,keda+keda
176,299,2023-03-27 20:35:21.922801,2023-03-27 20:35:47.912,16.4,0.037,0.056,0.007,25.989199,16.5,9.489199,keda+keda
177,300,2023-03-27 20:35:21.924245,2023-03-27 20:35:49.067,3.84,0.034,0.068,0.007,27.142755,3.949,23.193755000000003,keda+keda
178,301,2023-03-27 20:35:22.928992,2023-03-27 20:36:02.204,2.94,0.036,0.086,0.010,39.275008,3.0719999999999996,36.203008,keda+keda
179,302,2023-03-27 20:35:22.930560,2023-03-27 20:35:33.126,2.91,0.041,0.099,0.021,10.19544,3.071,7.12444,keda+keda
180,303,2023-03-27 20:35:23.936118,2023-03-27 20:35:26.880,2.80,0.048,0.114,0.013,2.943882,2.9749999999999996,-0.031117999999999757,keda+keda
181,304,2023-03-27 20:35:23.937782,2023-03-27 20:36:02.414,2.98,0.037,0.087,0.010,38.476218,3.114,35.362218000000006,keda+keda
